@relation jim-filtered-data-weka.filters.unsupervised.attribute.Remove-R9

@attribute channel_0 numeric
@attribute channel_1 numeric
@attribute channel_2 numeric
@attribute channel_3 numeric
@attribute channel_4 numeric
@attribute channel_5 numeric
@attribute channel_6 numeric
@attribute channel_7 numeric
@attribute class {0,70}

@data
0.060098,0.234238,0.168517,0.048658,0.060058,0.092709,0.023894,0.16342,70
0.060763,0.234422,0.169184,0.049166,0.060965,0.093263,0.024402,0.163553,70
0.061354,0.234857,0.169896,0.049659,0.061515,0.093953,0.025081,0.163326,70
0.060912,0.234715,0.169408,0.049313,0.06093,0.093521,0.024683,0.16329,70
0.060186,0.234354,0.168592,0.048732,0.060109,0.092782,0.02395,0.163402,70
0.060541,0.23429,0.16896,0.048994,0.060703,0.093055,0.024202,0.163528,70
0.061324,0.234868,0.169856,0.049695,0.061586,0.093922,0.025013,0.163368,70
0.060976,0.234826,0.169507,0.04944,0.061088,0.093614,0.024752,0.163332,70
0.06027,0.234405,0.168738,0.048816,0.060251,0.09287,0.024039,0.163339,70
0.06035,0.234254,0.168867,0.048863,0.060466,0.092848,0.024027,0.163581,70
0.061321,0.234811,0.16985,0.049683,0.061588,0.093854,0.024947,0.163422,70
0.061059,0.234836,0.169579,0.049501,0.061155,0.093691,0.024834,0.163296,70
0.060441,0.234532,0.168847,0.048988,0.060413,0.09305,0.024206,0.163316,70
0.06024,0.234251,0.168648,0.048791,0.060237,0.092802,0.023982,0.163584,70
0.061265,0.234793,0.169773,0.049653,0.061521,0.093834,0.024874,0.163516,70
0.061184,0.23488,0.169793,0.049627,0.061297,0.093889,0.024978,0.163313,70
0.060566,0.234571,0.169067,0.049119,0.060612,0.093246,0.024304,0.163265,70
0.060117,0.234222,0.168544,0.048694,0.060084,0.092716,0.023874,0.163494,70
0.061166,0.23469,0.169664,0.049528,0.06138,0.093699,0.024807,0.163532,70
0.061442,0.235025,0.169942,0.04974,0.061402,0.094001,0.025143,0.163573,70
0.060842,0.234741,0.16928,0.04928,0.060775,0.09342,0.024542,0.163447,70
0.06016,0.234289,0.168594,0.04872,0.060047,0.092724,0.023861,0.163588,70
0.061002,0.234568,0.169485,0.049389,0.061174,0.093492,0.024591,0.163626,70
0.061361,0.234883,0.169913,0.049742,0.061447,0.094023,0.025136,0.163337,70
0.060901,0.234782,0.16932,0.049392,0.06087,0.09352,0.024665,0.163399,70
0.060166,0.234396,0.168556,0.048781,0.060034,0.092776,0.023915,0.163548,70
0.060791,0.234524,0.169182,0.049246,0.060897,0.093289,0.02439,0.163688,70
0.061397,0.234958,0.169942,0.049771,0.061535,0.094011,0.025108,0.163447,70
0.060965,0.234796,0.16949,0.049441,0.061019,0.093607,0.024736,0.163351,70
0.060192,0.234365,0.168618,0.04881,0.060149,0.092818,0.023948,0.1634,70
0.060565,0.234347,0.168945,0.049048,0.060652,0.093045,0.024198,0.163633,70
0.061371,0.23487,0.169887,0.049736,0.061559,0.093932,0.025025,0.163425,70
0.061047,0.234797,0.169633,0.04951,0.061094,0.093679,0.024801,0.163334,70
0.060318,0.234398,0.168817,0.048912,0.060268,0.092909,0.024042,0.163311,70
0.060343,0.234221,0.168691,0.048884,0.060382,0.092844,0.024012,0.163549,70
0.061309,0.234788,0.169788,0.049712,0.061552,0.093869,0.024943,0.163413,70
0.061132,0.234845,0.169613,0.049569,0.061166,0.09374,0.02492,0.163329,70
0.060509,0.234513,0.168852,0.04903,0.06041,0.093052,0.024249,0.163305,70
0.060218,0.234219,0.168517,0.048772,0.060163,0.092697,0.023905,0.163554,70
0.061261,0.234757,0.169669,0.049652,0.061466,0.093739,0.024854,0.163503,70
0.061175,0.234893,0.169715,0.049651,0.061278,0.093821,0.024933,0.163308,70
0.060553,0.234564,0.169012,0.049152,0.060615,0.093196,0.024295,0.163228,70
0.060069,0.234222,0.168369,0.048716,0.060065,0.092608,0.023768,0.163533,70
0.061034,0.234642,0.169465,0.049512,0.061324,0.093554,0.024622,0.16351,70
0.06126,0.23491,0.169822,0.049704,0.061379,0.093895,0.025034,0.163336,70
0.060803,0.234721,0.169294,0.04931,0.060766,0.093342,0.024527,0.163386,70
0.060124,0.234281,0.168473,0.048746,0.060019,0.092645,0.02386,0.163528,70
0.060925,0.234567,0.169252,0.049383,0.061111,0.09339,0.024476,0.163607,70
0.061326,0.234946,0.169847,0.049774,0.061499,0.093942,0.025026,0.16335,70
0.06087,0.234768,0.169342,0.049423,0.060953,0.0935,0.02458,0.163301,70
0.060211,0.234321,0.168532,0.048801,0.060083,0.092749,0.023942,0.163447,70
0.060846,0.234558,0.169159,0.049285,0.060874,0.093244,0.024438,0.16373,70
0.061475,0.235077,0.169947,0.049866,0.061547,0.094009,0.025112,0.163536,70
0.061051,0.23488,0.169523,0.049531,0.061011,0.093636,0.024795,0.163404,70
0.060284,0.234453,0.168656,0.048883,0.060169,0.092865,0.024005,0.163452,70
0.060522,0.234343,0.168921,0.049048,0.060645,0.093031,0.024145,0.163586,70
0.061366,0.234923,0.169991,0.049787,0.06163,0.09395,0.024984,0.163433,70
0.061143,0.234916,0.16966,0.049588,0.061137,0.093723,0.024905,0.163414,70
0.060446,0.234487,0.168786,0.048976,0.060348,0.093018,0.024239,0.163372,70
0.060388,0.234354,0.168741,0.048916,0.060396,0.092892,0.024105,0.163677,70
0.061366,0.234938,0.169839,0.049754,0.061576,0.093903,0.024975,0.16354,70
0.061184,0.234943,0.169733,0.049633,0.061256,0.093835,0.024946,0.163385,70
0.060585,0.234707,0.169015,0.049131,0.060533,0.093199,0.024336,0.163428,70
0.060246,0.23436,0.168617,0.048811,0.060226,0.092789,0.023961,0.163632,70
0.061257,0.234837,0.16971,0.049639,0.061511,0.093785,0.024841,0.163546,70
0.061203,0.234936,0.169788,0.049631,0.061318,0.093899,0.024959,0.163316,70
0.060644,0.234664,0.169166,0.049162,0.060678,0.093323,0.024417,0.163267,70
0.06011,0.234285,0.168648,0.048729,0.060122,0.092739,0.023884,0.163505,70
0.061181,0.234764,0.169643,0.049559,0.06137,0.093638,0.024737,0.163676,70
0.061328,0.234987,0.169847,0.049716,0.061429,0.093954,0.025034,0.163431,70
0.060801,0.234762,0.169246,0.049301,0.06083,0.093423,0.024519,0.163372,70
0.060209,0.234353,0.168561,0.048781,0.060105,0.092781,0.023957,0.163586,70
0.060993,0.234624,0.169367,0.049411,0.06117,0.093477,0.024573,0.163713,70
0.061404,0.234976,0.169895,0.049795,0.061548,0.094017,0.025127,0.163435,70
0.060902,0.234782,0.169375,0.049406,0.060965,0.093543,0.024645,0.163326,70
0.06011,0.234323,0.168532,0.048773,0.060108,0.092771,0.02384,0.163389,70
0.060687,0.234421,0.169058,0.049183,0.060856,0.093198,0.024311,0.163616,70
0.061405,0.234958,0.169892,0.049791,0.061574,0.093994,0.025092,0.163453,70
0.060996,0.234831,0.169493,0.049485,0.061038,0.093639,0.024755,0.163357,70
0.060249,0.23444,0.168662,0.048871,0.060189,0.09287,0.02398,0.16341,70
0.06049,0.234351,0.168975,0.048998,0.060584,0.092981,0.024142,0.163625,70
0.061387,0.234887,0.169905,0.049756,0.061604,0.093943,0.025063,0.16345,70
0.061053,0.234849,0.169593,0.049538,0.061171,0.093731,0.024859,0.163326,70
0.060385,0.234511,0.168786,0.048952,0.060368,0.093001,0.024153,0.163336,70
0.060356,0.234301,0.168674,0.048869,0.06034,0.092846,0.024031,0.163642,70
0.061341,0.234858,0.169789,0.049732,0.061582,0.093887,0.024929,0.163506,70
0.061137,0.234877,0.169666,0.049613,0.061266,0.093813,0.024889,0.163325,70
0.060537,0.234571,0.168952,0.049088,0.060537,0.093163,0.024284,0.16331,70
0.060185,0.234194,0.16854,0.048744,0.060169,0.092732,0.023923,0.163526,70
0.061162,0.234637,0.169656,0.049579,0.061489,0.093734,0.02478,0.163426,70
0.061213,0.234908,0.16971,0.049649,0.061322,0.093845,0.02498,0.16337,70
0.060705,0.234709,0.16919,0.049223,0.060704,0.093306,0.024433,0.163373,70
0.060096,0.234315,0.168582,0.048731,0.060092,0.092676,0.023845,0.163543,70
0.060975,0.234647,0.16944,0.049453,0.061304,0.093537,0.024617,0.163461,70
0.061307,0.234954,0.169815,0.049702,0.061442,0.093922,0.025072,0.163391,70
0.06082,0.234744,0.169231,0.049305,0.060837,0.093395,0.024561,0.163391,70
0.060138,0.234363,0.168459,0.04873,0.060058,0.092666,0.023888,0.163565,70
0.060888,0.234591,0.169232,0.04932,0.061071,0.093324,0.024482,0.163661,70
0.061353,0.234963,0.16984,0.04975,0.061538,0.093932,0.025077,0.163404,70
0.060881,0.234758,0.169335,0.049373,0.060965,0.093487,0.024649,0.163308,70
0.060158,0.23437,0.168535,0.04876,0.060097,0.092743,0.02389,0.163444,70
0.060685,0.234476,0.169049,0.049155,0.060832,0.093152,0.024297,0.163654,70
0.061416,0.234983,0.169922,0.049807,0.061616,0.09399,0.025072,0.163448,70
0.061048,0.234869,0.169612,0.049517,0.061066,0.093644,0.024808,0.163365,70
0.060336,0.234535,0.168755,0.048915,0.060205,0.092876,0.024092,0.163455,70
0.060501,0.234396,0.168828,0.049006,0.060539,0.09297,0.024154,0.163662,70
0.061428,0.234958,0.169896,0.049801,0.06162,0.093971,0.025072,0.163499,70
0.061117,0.234886,0.169607,0.04958,0.061186,0.093743,0.024909,0.163354,70
0.060384,0.234517,0.168801,0.048999,0.060375,0.093013,0.024127,0.163319,70
0.060234,0.234295,0.1686,0.048855,0.060311,0.092789,0.023894,0.163574,70
0.061232,0.234818,0.169724,0.049706,0.061554,0.093828,0.024825,0.163434,70
0.06116,0.234872,0.169711,0.049644,0.061248,0.093829,0.024972,0.163292,70
0.060517,0.234655,0.168963,0.049158,0.060555,0.093179,0.024276,0.163326,70
0.060061,0.234248,0.168467,0.048756,0.060133,0.092688,0.023785,0.163504,70
0.061117,0.234712,0.169656,0.049603,0.061439,0.09369,0.024714,0.163471,70
0.06118,0.234898,0.169836,0.04968,0.061354,0.093863,0.024973,0.163308,70
0.060667,0.234611,0.169116,0.0492,0.0607,0.093298,0.024455,0.163261,70
0.060107,0.234232,0.168478,0.048704,0.060049,0.092684,0.023881,0.163499,70
0.061035,0.234655,0.169473,0.049479,0.061289,0.093554,0.024652,0.16359,70
0.061284,0.234978,0.169881,0.049756,0.061465,0.093975,0.02505,0.163362,70
0.060864,0.234837,0.169321,0.049388,0.060883,0.093481,0.024596,0.163395,70
0.060177,0.234392,0.168523,0.048788,0.060066,0.092739,0.023916,0.163549,70
0.060908,0.234585,0.16925,0.049343,0.061051,0.093351,0.024543,0.163674,70
0.061413,0.235037,0.169926,0.049825,0.061558,0.094006,0.025149,0.163444,70
0.060901,0.23479,0.169542,0.049443,0.06098,0.093566,0.024681,0.16327,70
0.060116,0.234326,0.168647,0.0488,0.060104,0.092762,0.02391,0.163297,70
0.060584,0.234397,0.168986,0.049144,0.060761,0.093126,0.024251,0.163538,70
0.061377,0.234969,0.169861,0.049799,0.061589,0.09397,0.025016,0.163446,70
0.061032,0.234912,0.169522,0.049511,0.061073,0.093647,0.024798,0.16343,70
0.060291,0.234504,0.168669,0.048883,0.060236,0.092883,0.02402,0.163431,70
0.060421,0.234318,0.168793,0.04894,0.060509,0.09292,0.024097,0.163597,70
0.061331,0.234865,0.169845,0.04973,0.061596,0.093888,0.024979,0.163425,70
0.061018,0.234861,0.169568,0.049528,0.061174,0.093681,0.024773,0.163297,70
0.060357,0.234561,0.168776,0.048978,0.060403,0.09297,0.024067,0.163325,70
0.060284,0.234299,0.168615,0.048826,0.060289,0.092759,0.023986,0.163601,70
0.061354,0.234867,0.169834,0.04971,0.061557,0.093822,0.024991,0.163542,70
0.061141,0.234842,0.169799,0.049596,0.061264,0.093759,0.024972,0.163273,70
0.060498,0.234595,0.168938,0.04908,0.060555,0.093115,0.024262,0.163256,70
0.060104,0.234234,0.168434,0.048696,0.060116,0.092633,0.02381,0.163511,70
0.061204,0.234729,0.169578,0.049548,0.061414,0.093621,0.024796,0.16356,70
0.061266,0.234976,0.169743,0.049658,0.061349,0.093827,0.025048,0.163378,70
0.060668,0.234665,0.169079,0.049189,0.06072,0.093244,0.024441,0.163257,70
0.059991,0.234193,0.168394,0.048627,0.060036,0.092586,0.023752,0.163378,70
0.060884,0.23453,0.169314,0.04934,0.061219,0.0934,0.024472,0.163435,70
0.061219,0.234894,0.16979,0.049656,0.061449,0.093868,0.024957,0.163302,70
0.060701,0.234701,0.169225,0.049239,0.060849,0.093356,0.024439,0.163264,70
0.060014,0.234244,0.168516,0.048642,0.060056,0.09261,0.023787,0.163362,70
0.060754,0.234451,0.169123,0.049193,0.060976,0.093191,0.024377,0.16355,70
0.061334,0.234948,0.169771,0.049715,0.061524,0.093896,0.02503,0.163367,70
0.060849,0.234751,0.169313,0.049345,0.06095,0.09346,0.024612,0.163269,70
0.060108,0.234314,0.168469,0.048703,0.060084,0.092683,0.023867,0.163324,70
0.060536,0.234367,0.168856,0.049011,0.060683,0.092986,0.024131,0.163563,70
0.061322,0.23489,0.169798,0.049702,0.061558,0.093878,0.02495,0.163372,70
0.06096,0.234783,0.169464,0.049424,0.061055,0.093584,0.024735,0.163265,70
0.060204,0.234343,0.16861,0.048789,0.060203,0.092825,0.02398,0.163245,70
0.060284,0.234236,0.168625,0.048825,0.060416,0.092798,0.023934,0.163534,70
0.061249,0.234776,0.169727,0.049655,0.06155,0.093821,0.024859,0.163348,70
0.06098,0.234666,0.169621,0.049463,0.06114,0.093663,0.02483,0.163104,70
0.060352,0.234537,0.168804,0.048968,0.060369,0.092986,0.024105,0.163264,70
0.060219,0.234347,0.1685,0.048802,0.060203,0.092728,0.02387,0.163654,70
0.061231,0.234836,0.169637,0.049643,0.061462,0.093753,0.024821,0.163507,70
0.061115,0.234865,0.169639,0.04957,0.061214,0.093763,0.024918,0.163274,70
0.060562,0.234623,0.16897,0.049118,0.06057,0.093168,0.024291,0.16333,70
0.060058,0.234223,0.168417,0.048678,0.060077,0.092628,0.023783,0.163494,70
0.061016,0.234646,0.169459,0.049453,0.061352,0.093543,0.02462,0.163442,70
0.061124,0.23486,0.169685,0.049574,0.061349,0.093788,0.02489,0.163246,70
0.060629,0.234624,0.169065,0.049142,0.06072,0.093243,0.024364,0.163211,70
0.059986,0.234189,0.168365,0.048591,0.060006,0.09258,0.023732,0.163383,70
0.060859,0.234543,0.169353,0.049305,0.061139,0.09336,0.024446,0.163505,70
0.061183,0.234858,0.169747,0.049635,0.06142,0.093841,0.024934,0.163234,70
0.060709,0.234651,0.169161,0.049257,0.060829,0.093394,0.024469,0.163162,70
0.059971,0.234149,0.168334,0.048607,0.059974,0.092618,0.023746,0.16323,70
0.060658,0.234357,0.16902,0.049136,0.060906,0.093187,0.02429,0.16345,70
0.061317,0.234962,0.16976,0.049724,0.061504,0.093911,0.024989,0.163396,70
0.060861,0.234821,0.169315,0.049389,0.060967,0.093496,0.024593,0.163284,70
0.060106,0.234391,0.168434,0.048763,0.060089,0.092708,0.023855,0.163358,70
0.060424,0.234307,0.168816,0.048996,0.060613,0.09297,0.024099,0.163482,70
0.061179,0.234736,0.169753,0.049657,0.061548,0.093847,0.024884,0.163166,70
0.060869,0.234705,0.169413,0.049402,0.061054,0.093552,0.024658,0.163147,70
0.0602,0.234417,0.168643,0.048837,0.060235,0.092829,0.023931,0.163284,70
0.060248,0.234308,0.168684,0.048836,0.060379,0.092749,0.023871,0.163613,70
0.061231,0.234873,0.169698,0.04967,0.061552,0.093787,0.024839,0.163454,70
0.061065,0.234851,0.169575,0.049543,0.06118,0.093718,0.024868,0.163288,70
0.060408,0.234573,0.168807,0.049019,0.060431,0.093025,0.024164,0.163322,70
0.060088,0.234226,0.168458,0.048737,0.060181,0.09266,0.023784,0.16352,70
0.06124,0.234804,0.169664,0.049643,0.061483,0.093733,0.024821,0.163542,70
0.0612,0.234892,0.169734,0.049628,0.061269,0.093813,0.024992,0.163337,70
0.060548,0.23463,0.168997,0.049116,0.060565,0.093155,0.024312,0.163275,70
0.060003,0.234181,0.168382,0.048627,0.060016,0.092561,0.023754,0.163431,70
0.060995,0.234583,0.169437,0.049429,0.061263,0.09348,0.024594,0.163423,70
0.061219,0.234901,0.169821,0.049662,0.061351,0.093802,0.024992,0.163313,70
0.060711,0.234676,0.169146,0.049244,0.060747,0.093284,0.02443,0.163291,70
0.059967,0.234186,0.168328,0.048635,0.059971,0.092575,0.023702,0.163373,70
0.060779,0.234496,0.169188,0.049295,0.061067,0.093304,0.024357,0.163468,70
0.061223,0.234908,0.16975,0.049698,0.061414,0.093854,0.024939,0.163305,70
0.060817,0.234759,0.169287,0.049358,0.060846,0.093425,0.024566,0.163281,70
0.060067,0.234325,0.168451,0.048737,0.06,0.092666,0.023832,0.163387,70
0.060665,0.234413,0.169037,0.049177,0.060816,0.093153,0.024276,0.163551,70
0.06129,0.234842,0.169806,0.049733,0.061509,0.093904,0.024978,0.163302,70
0.060876,0.234717,0.169366,0.049407,0.060968,0.09352,0.024636,0.16323,70
0.060147,0.234374,0.168512,0.048804,0.060105,0.092751,0.023889,0.163347,70
0.060436,0.234297,0.168893,0.049006,0.060586,0.092942,0.024042,0.16353,70
0.061293,0.234824,0.169842,0.049735,0.061553,0.093885,0.024922,0.163337,70
0.061039,0.234826,0.169542,0.049527,0.061075,0.093687,0.024817,0.163318,70
0.060316,0.234455,0.16872,0.048929,0.060249,0.09294,0.024088,0.163299,70
0.060274,0.234261,0.168647,0.04888,0.060333,0.092818,0.023949,0.163529,70
0.061262,0.234799,0.169766,0.049714,0.061552,0.093847,0.024916,0.163361,70
0.061054,0.234816,0.169554,0.049568,0.061152,0.093708,0.024834,0.163288,70
0.060459,0.234598,0.168872,0.049068,0.060404,0.093073,0.024193,0.163334,70
0.060203,0.234257,0.168554,0.048812,0.060165,0.092739,0.023919,0.163574,70
0.061252,0.234819,0.169665,0.049683,0.061437,0.093751,0.024833,0.163568,70
0.061182,0.234921,0.169723,0.049685,0.061244,0.093834,0.02494,0.163352,70
0.060623,0.234676,0.169076,0.049249,0.060621,0.093253,0.024352,0.16332,70
0.060091,0.234265,0.168535,0.048793,0.060024,0.092648,0.023807,0.163543,70
0.061081,0.234693,0.169509,0.049589,0.061288,0.093548,0.024639,0.163588,70
0.061306,0.234962,0.169794,0.049791,0.061378,0.093933,0.025048,0.16338,70
0.060773,0.234709,0.169205,0.049355,0.06076,0.093402,0.024529,0.163293,70
0.060082,0.234248,0.168436,0.048761,0.059996,0.092685,0.023837,0.163397,70
0.060893,0.234554,0.169275,0.049418,0.061077,0.093397,0.024483,0.163546,70
0.061342,0.235031,0.169858,0.049853,0.061472,0.093974,0.025008,0.163448,70
0.060912,0.234827,0.169344,0.049476,0.060886,0.093511,0.024613,0.163386,70
0.060179,0.234355,0.168525,0.048842,0.060016,0.092744,0.023908,0.163484,70
0.060717,0.234485,0.169073,0.04927,0.060789,0.093195,0.024308,0.163664,70
0.061381,0.234959,0.169934,0.049868,0.061511,0.093989,0.025043,0.163441,70
0.060896,0.234711,0.169512,0.049483,0.060955,0.093557,0.024681,0.16323,70
0.060152,0.234338,0.16851,0.048865,0.0601,0.092778,0.023889,0.16332,70
0.060488,0.234344,0.168812,0.049099,0.060562,0.093015,0.024124,0.163626,70
0.061381,0.234921,0.16988,0.049883,0.061568,0.093999,0.025014,0.163474,70
0.061099,0.234881,0.169624,0.049662,0.061101,0.093776,0.024857,0.163381,70
0.060386,0.234536,0.168799,0.049062,0.060286,0.093032,0.024124,0.16339,70
0.060302,0.234294,0.168673,0.04895,0.060313,0.09288,0.023936,0.163609,70
0.061319,0.234842,0.169789,0.049802,0.061527,0.093908,0.024884,0.163452,70
0.061167,0.234897,0.169707,0.049686,0.061191,0.093834,0.02493,0.163352,70
0.060492,0.23455,0.168942,0.049132,0.060459,0.093147,0.024237,0.163298,70
0.06014,0.234222,0.168513,0.048821,0.060122,0.092731,0.023847,0.16353,70
0.061199,0.234725,0.169691,0.049681,0.061435,0.093755,0.024801,0.163502,70
0.061227,0.234882,0.169889,0.049734,0.061287,0.093895,0.025011,0.163343,70
0.060602,0.234582,0.16908,0.049243,0.060641,0.093288,0.024355,0.163234,70
0.060011,0.234103,0.168392,0.048707,0.059999,0.092664,0.023756,0.163378,70
0.061069,0.234669,0.169445,0.049549,0.06124,0.093578,0.024628,0.163619,70
0.061324,0.234994,0.169853,0.049823,0.061428,0.093998,0.025057,0.163426,70
0.060799,0.234773,0.169265,0.049405,0.060815,0.093479,0.024545,0.163342,70
0.060118,0.234277,0.16846,0.04879,0.060005,0.092728,0.023916,0.163459,70
0.060889,0.234569,0.16928,0.049412,0.061056,0.093407,0.024481,0.163648,70
0.061336,0.234991,0.169895,0.049846,0.06149,0.09402,0.025033,0.163427,70
0.060879,0.234778,0.169359,0.049463,0.060921,0.093554,0.024666,0.163317,70
0.060088,0.234288,0.168499,0.04879,0.060053,0.092751,0.023881,0.163348,70
0.060576,0.234367,0.169075,0.049169,0.060765,0.093146,0.024213,0.163523,70
0.061279,0.23484,0.169926,0.049786,0.061547,0.093965,0.024996,0.163305,70
0.060892,0.234734,0.169443,0.049481,0.061026,0.093642,0.024686,0.163209,70
0.060201,0.234454,0.16859,0.048905,0.060167,0.092877,0.023918,0.163358,70
0.060499,0.23441,0.168806,0.049082,0.060527,0.092998,0.024101,0.163697,70
0.061402,0.234946,0.169862,0.049845,0.061558,0.093978,0.025028,0.163504,70
0.061144,0.234902,0.169646,0.049631,0.061116,0.093798,0.024908,0.163401,70
0.060404,0.234519,0.168825,0.049037,0.060301,0.09306,0.024131,0.163367,70
0.060299,0.234256,0.168718,0.048917,0.060298,0.092877,0.024004,0.16354,70
0.061332,0.234855,0.169932,0.049811,0.061576,0.093923,0.02498,0.163432,70
0.061201,0.234933,0.169733,0.049722,0.061248,0.093883,0.024948,0.16341,70
0.060575,0.23465,0.168966,0.049202,0.060509,0.093247,0.024287,0.163412,70
0.060183,0.234267,0.168517,0.048854,0.060116,0.092797,0.023928,0.163589,70
0.061165,0.234759,0.169588,0.049682,0.061404,0.093751,0.024789,0.163538,70
0.06116,0.234897,0.169753,0.049722,0.061289,0.093915,0.024925,0.163322,70
0.060617,0.234629,0.169103,0.049261,0.060642,0.093334,0.024372,0.163282,70
0.059959,0.234098,0.168387,0.048695,0.059964,0.092667,0.023726,0.163358,70
0.060893,0.23446,0.169407,0.049447,0.061214,0.093564,0.024521,0.163399,70
0.061305,0.23497,0.169898,0.049797,0.061406,0.094016,0.025077,0.163404,70
0.060885,0.234839,0.169316,0.049426,0.060798,0.0935,0.02462,0.163463,70
0.060126,0.234355,0.168478,0.048812,0.059991,0.092739,0.023863,0.163551,70
0.060857,0.234567,0.169238,0.049389,0.060975,0.093358,0.024467,0.163659,70
0.061353,0.234963,0.169947,0.049845,0.061471,0.09397,0.025065,0.163417,70
0.060873,0.234772,0.169377,0.049478,0.060915,0.093545,0.024601,0.163307,70
0.060099,0.234326,0.168483,0.048836,0.060069,0.092781,0.023818,0.163383,70
0.060586,0.234422,0.168941,0.049185,0.060741,0.093134,0.024176,0.1636,70
0.061334,0.234897,0.16986,0.049825,0.061544,0.093987,0.025036,0.163355,70
0.06093,0.234737,0.169488,0.049522,0.061028,0.093671,0.024758,0.163216,70
0.060212,0.234419,0.168594,0.048932,0.060187,0.092896,0.023988,0.163346,70
0.060386,0.234311,0.16874,0.049042,0.060459,0.092958,0.024064,0.163599,70
0.061354,0.234875,0.16989,0.049845,0.061552,0.093968,0.024976,0.163479,70
0.06109,0.234837,0.169702,0.049646,0.061111,0.093764,0.024864,0.163355,70
